run,operation,started,time,status,label,a-background,a-binarize,a-black,a-color-correlation,a-colors,a-context-pcnt,a-data-pcnt,a-dataset,a-filter-labels,a-greyscale,a-input-noise,a-missing-s,a-padding,a-quant-level,a-rotate-data,a-scale,a-shift-data,a-subsample-context,a-subsample-train,a-test-pcnt,c-batch-size,c-cl-hidden-dims,c-enc-epochs,c-enc-lr,c-encoder,c-epochs,c-kl-weight,c-log-freq,c-method,c-val-freq,d-batch-size,d-batch-wise-hidden,d-batch-wise-loss,d-disc-hidden-dims,d-disc-lr,d-disc-reset-prob,d-disc-weight,d-early-stopping,d-elbo-weight,d-encode-batch-size,d-eval-epochs,d-eval-lr,d-eval-on-recon,d-evaluate,d-feat-attr,d-gamma,d-iters,d-kl-weight,d-log-freq,d-lr,d-nll-weight,d-num-disc-updates,d-num-discs,d-num-workers,d-oversample,d-pred-s-weight,d-pred-y-weight,d-recon-detach,d-recon-stability-weight,d-train-on-recon,d-use-inn,d-use-pretrained-enc,d-vae,d-val-freq,d-validate,d-vgg-weight,d-warmup-steps,d-weight-decay,d-zs-frac,data-split-seed,e-enc-init-chans,e-enc-levels,e-enc-out-dim,e-recon-loss,save-dir,seed,step,accuracy,accuracy_colour_0.0,accuracy_colour_0.0-colour_1.0,accuracy_colour_0.0/colour_1.0,accuracy_colour_1.0,context_acc_y=0_s=0,context_acc_y=0_s=1,context_acc_y=1_s=0,context_acc_y=1_s=1,context_accuracy,context_ari,context_nmi,enc_loss_reconstruction,enc_prior_loss,prob_pos_colour_0.0,prob_pos_colour_0.0-colour_1.0,prob_pos_colour_0.0/colour_1.0,prob_pos_colour_1.0,renyi_preds_and_s,tnr,tnr_colour_0.0,tnr_colour_0.0-colour_1.0,tnr_colour_0.0/colour_1.0,tnr_colour_1.0,tpr,tpr_colour_0.0,tpr_colour_0.0-colour_1.0,tpr_colour_0.0/colour_1.0,tpr_colour_1.0,d-balanced-context,c-cl-hidden_dims,c-pseudo-labeler,test_acc_y=0_s=0,test_acc_y=0_s=1,test_acc_y=1_s=0,test_acc_y=1_s=1,test_accuracy,test_ari,test_nmi
04359bab,ranking:train,2020-10-15 21:27:51,0:26:48,completed,save_dir=cmnist/2digits/2colors/baseline/ seed=18,False,True,True,1.0,2 4,0.66666666,1.0,cmnist,2 4,False,False,,2,8,False,0.0,False,0=0.7 1=0.6 2=0.4 3=1.0,0=1.0 1=0.4 2=0.0 3=1.0,0.2,256,,150,0.0003,ae,100,0.0001,50,pl_enc_no_norm,10,256,256 256,attention,256 256,0.0003,0.0003,0.1,30,100.0,1000,60,0.001,False,False,False,1.0,5000,0.01,150,0.0003,0.01,1,10,4,True,1.0,1.0,True,0,False,False,False,False,450,True,0,0,0,0.01,18,16,4,128,l2,cmnist/2digits/2colors/baseline,18,0,0.9011899828910828,0.8067100048065186,0.19029000401496887,0.8091300129890442,0.996999979019165,0.9977999925613403,0.9868000149726868,0.8809499740600586,0.9905400276184082,0.9760199785232544,0.9504200220108032,0.9227799773216248,0.007554799783974886,0.00026532998890616,0.30375000834465027,0.17524999380111694,0.6341300010681152,0.4790000021457672,0.17959000170230865,0.9980599880218506,1.0,0.0038314000703394413,0.9961699843406677,0.9961699843406677,0.7993900179862976,0.6111099720001221,0.38679999113082886,0.6123899817466736,0.9979100227355957,,,ranking,0.9941200017929077,0.9904199838638306,0.863099992275238,0.9937199950218201,0.9602800011634827,0.9003700017929077,0.896619975566864
3649fc6c,ranking:train,2020-10-15 21:25:34,0:26:23,completed,save_dir=cmnist/2digits/2colors/baseline/ seed=17,False,True,True,1.0,2 4,0.66666666,1.0,cmnist,2 4,False,False,,2,8,False,0.0,False,0=0.7 1=0.6 2=0.4 3=1.0,0=1.0 1=0.4 2=0.0 3=1.0,0.2,256,,150,0.0003,ae,100,0.0001,50,pl_enc_no_norm,10,256,256 256,attention,256 256,0.0003,0.0003,0.1,30,100.0,1000,60,0.001,False,False,False,1.0,5000,0.01,150,0.0003,0.01,1,10,4,True,1.0,1.0,True,0,False,False,False,False,450,True,0,0,0,0.01,17,16,4,128,l2,cmnist/2digits/2colors/baseline,17,0,0.8942400217056274,0.7968800067901611,0.1980700045824051,0.8009200096130371,0.994949996471405,0.9956700205802917,0.9909200072288513,0.9301400184631348,0.9953399896621704,0.9849100112915039,0.9673699736595154,0.9444800019264221,0.004798999987542629,0.0002926700108218938,0.29785001277923584,0.17892000079154968,0.6247299909591675,0.4767700135707855,0.1837500035762787,0.9961199760437012,1.0,0.007677500136196613,0.9923200011253357,0.9923200011253357,0.7871699929237366,0.594539999961853,0.403329998254776,0.5958099961280823,0.9978700280189514,,,ranking,1.0,0.9846400022506714,0.9103299975395203,0.9914699792861938,0.9711999893188477,0.9255399703979492,0.9153000116348267
e931535f,ranking:train,2020-10-15 21:01:35,0:26:15,completed,save_dir=cmnist/2digits/2colors/baseline/ seed=16,False,True,True,1.0,2 4,0.66666666,1.0,cmnist,2 4,False,False,,2,8,False,0.0,False,0=0.7 1=0.6 2=0.4 3=1.0,0=1.0 1=0.4 2=0.0 3=1.0,0.2,256,,150,0.0003,ae,100,0.0001,50,pl_enc_no_norm,10,256,256 256,attention,256 256,0.0003,0.0003,0.1,30,100.0,1000,60,0.001,False,False,False,1.0,5000,0.01,150,0.0003,0.01,1,10,4,True,1.0,1.0,True,0,False,False,False,False,450,True,0,0,0,0.01,16,16,4,128,l2,cmnist/2digits/2colors/baseline,16,0,0.8833199739456177,0.7808200120925903,0.20809000730514526,0.7895799875259399,0.9889100193977356,0.9985700249671936,0.9824699759483337,0.9460800290107727,0.9890999794006348,0.9837700128555298,0.962689995765686,0.9353500008583069,0.006818400230258703,0.00017906000721268356,0.2827799916267395,0.1950400024652481,0.5918099880218506,0.4778200089931488,0.20101000368595123,0.9922500252723694,1.0,0.015296000055968761,0.9847000241279602,0.9847000241279602,0.7688400149345398,0.5633500218391418,0.43024998903274536,0.5669800043106079,0.9936000108718872,,,ranking,1.0,0.9923499822616577,0.9629600048065186,0.9978700280189514,0.9880800247192383,0.9683700203895569,0.9569000005722046
a7490adc,ranking:train,2020-10-15 20:59:18,0:26:15,completed,save_dir=cmnist/2digits/2colors/baseline/ seed=15,False,True,True,1.0,2 4,0.66666666,1.0,cmnist,2 4,False,False,,2,8,False,0.0,False,0=0.7 1=0.6 2=0.4 3=1.0,0=1.0 1=0.4 2=0.0 3=1.0,0.2,256,,150,0.0003,ae,100,0.0001,50,pl_enc_no_norm,10,256,256 256,attention,256 256,0.0003,0.0003,0.1,30,100.0,1000,60,0.001,False,False,False,1.0,5000,0.01,150,0.0003,0.01,1,10,4,True,1.0,1.0,True,0,False,False,False,False,450,True,0,0,0,0.01,15,16,4,128,l2,cmnist/2digits/2colors/baseline,15,0,0.9567999839782715,0.9198399782180786,0.07511100172996521,0.9245100021362305,0.994949996471405,0.9949100017547607,0.9783300161361694,0.949429988861084,0.9947999715805054,0.9843000173568726,0.9641000032424927,0.9369699954986572,0.005814400035887957,0.00020599999697878957,0.41642001271247864,0.06491000205278397,0.865149974822998,0.481330007314682,0.06525000184774399,0.9961199760437012,1.0,0.0077368998900055885,0.9922599792480469,0.9922599792480469,0.9154800176620483,0.8385800123214722,0.1593099981546402,0.8403599858283997,0.9978899955749512,,,ranking,0.9961199760437012,0.9787200093269348,0.9429100155830383,0.9978899955749512,0.9786499738693237,0.9438700079917908,0.9249399900436401
e5e1164a,ranking:train,2020-10-15 20:33:57,0:27:37,completed,save_dir=cmnist/2digits/2colors/baseline/ seed=14,False,True,True,1.0,2 4,0.66666666,1.0,cmnist,2 4,False,False,,2,8,False,0.0,False,0=0.7 1=0.6 2=0.4 3=1.0,0=1.0 1=0.4 2=0.0 3=1.0,0.2,256,,150,0.0003,ae,100,0.0001,50,pl_enc_no_norm,10,256,256 256,attention,256 256,0.0003,0.0003,0.1,30,100.0,1000,60,0.001,False,False,False,1.0,5000,0.01,150,0.0003,0.01,1,10,4,True,1.0,1.0,True,0,False,False,False,False,450,True,0,0,0,0.01,14,16,4,128,l2,cmnist/2digits/2colors/baseline,14,0,0.9423999786376953,0.8897600173950195,0.1062299981713295,0.893339991569519,0.995989978313446,0.9958099722862244,0.9863799810409546,0.8648300170898438,0.9897699952125549,0.972760021686554,0.9440400004386902,0.9076099991798401,0.005381000228226185,0.0002585600013844669,0.36417001485824585,0.13481999933719635,0.7298099994659424,0.49900001287460327,0.13612000644207,0.9990299940109253,1.0,0.002007999923080206,0.9979900121688843,0.9979900121688843,0.882889986038208,0.7676299810409546,0.22637000679969788,0.7722700238227844,0.9940000176429749,,,ranking,1.0,0.9919700026512146,0.865149974822998,0.9940000176429749,0.9642500281333923,0.9103800058364868,0.8980100154876709
3522662d,ranking:train,2020-10-15 20:33:01,0:26:16,completed,save_dir=cmnist/2digits/2colors/baseline/ seed=13,False,True,True,1.0,2 4,0.66666666,1.0,cmnist,2 4,False,False,,2,8,False,0.0,False,0=0.7 1=0.6 2=0.4 3=1.0,0=1.0 1=0.4 2=0.0 3=1.0,0.2,256,,150,0.0003,ae,100,0.0001,50,pl_enc_no_norm,10,256,256 256,attention,256 256,0.0003,0.0003,0.1,30,100.0,1000,60,0.001,False,False,False,1.0,5000,0.01,150,0.0003,0.01,1,10,4,True,1.0,1.0,True,0,False,False,False,False,450,True,0,0,0,0.01,13,16,4,128,l2,cmnist/2digits/2colors/baseline,13,0,0.979640007019043,0.9616900086402893,0.036302000284194946,0.9636200070381165,0.9979900121688843,0.9934800267219543,0.988349974155426,0.9738900065422058,0.9949300289154053,0.9900400042533875,0.9769300222396851,0.9566100239753723,0.005077099893242121,0.00022204000561032444,0.44499000906944275,0.04697800055146217,0.9045100212097168,0.4919700026512146,0.04707000032067299,0.9990299940109253,1.0,0.0019763000309467316,0.9980199933052063,0.9980199933052063,0.9592700004577637,0.9207299947738647,0.07722699642181396,0.9226099848747253,0.9979599714279175,,,ranking,0.9923999905586243,0.9822099804878235,0.9512199759483337,0.9918400049209595,0.979640007019043,0.9468100070953369,0.929669976234436
91ea904d,ranking:train,2020-10-15 20:07:07,0:26:49,completed,save_dir=cmnist/2digits/2colors/baseline/ seed=12,False,True,True,1.0,2 4,0.66666666,1.0,cmnist,2 4,False,False,,2,8,False,0.0,False,0=0.7 1=0.6 2=0.4 3=1.0,0=1.0 1=0.4 2=0.0 3=1.0,0.2,256,,150,0.0003,ae,100,0.0001,50,pl_enc_no_norm,10,256,256 256,attention,256 256,0.0003,0.0003,0.1,30,100.0,1000,60,0.001,False,False,False,1.0,5000,0.01,150,0.0003,0.01,1,10,4,True,1.0,1.0,True,0,False,False,False,False,450,True,0,0,0,0.01,12,16,4,128,l2,cmnist/2digits/2colors/baseline,12,0,0.8043699860572815,0.6067799925804138,0.3826499879360199,0.6132599711418152,0.9894199967384338,1.0,0.9852499961853027,0.9516299962997437,0.9958699941635132,0.9881299734115601,0.9713000059127808,0.9523400068283081,0.005674500018358231,0.00022034000721760094,0.07597500085830688,0.439410001039505,0.14741000533103943,0.5153800249099731,0.47788000106811523,0.9893400073051453,1.0,0.021359000355005264,0.9786400198936462,0.9786400198936462,0.6099799871444702,0.16192999482154846,0.8380699753761292,0.16192999482154846,1.0,,,ranking,1.0,0.9786400198936462,0.9518600106239319,0.9961900115013123,0.9826200008392334,0.955020010471344,0.9419000148773193
f65108eb,ranking:train,2020-10-15 20:06:09,0:26:50,completed,save_dir=cmnist/2digits/2colors/baseline/ seed=11,False,True,True,1.0,2 4,0.66666666,1.0,cmnist,2 4,False,False,,2,8,False,0.0,False,0=0.7 1=0.6 2=0.4 3=1.0,0=1.0 1=0.4 2=0.0 3=1.0,0.2,256,,150,0.0003,ae,100,0.0001,50,pl_enc_no_norm,10,256,256 256,attention,256 256,0.0003,0.0003,0.1,30,100.0,1000,60,0.001,False,False,False,1.0,5000,0.01,150,0.0003,0.01,1,10,4,True,1.0,1.0,True,0,False,False,False,False,450,True,0,0,0,0.01,11,16,4,128,l2,cmnist/2digits/2colors/baseline,11,0,0.7532299757003784,0.5158100128173828,0.4772000014781952,0.5194399952888489,0.9930099844932556,0.994379997253418,0.9828299880027771,0.9158300161361694,0.9936699867248535,0.9797300100326538,0.9560700058937073,0.9240300059318542,0.005095699802041054,0.0002017700026044622,0.0029643999878317118,0.48805001378059387,0.006037299986928701,0.49101999402046204,0.5667700171470642,0.9951599836349487,1.0,0.009746599942445755,0.9902499914169312,0.9902499914169312,0.49897998571395874,0.006085199769586325,0.9898200035095215,0.006110200192779303,0.9959099888801575,,,ranking,0.9980700016021729,0.9844099879264832,0.9168400168418884,0.9938700199127197,0.9736800193786621,0.9319199919700623,0.9135599732398987
b1e35b8c,ranking:train,2020-10-15 19:40:39,0:26:26,completed,save_dir=cmnist/2digits/2colors/baseline/ seed=10,False,True,True,1.0,2 4,0.66666666,1.0,cmnist,2 4,False,False,,2,8,False,0.0,False,0=0.7 1=0.6 2=0.4 3=1.0,0=1.0 1=0.4 2=0.0 3=1.0,0.2,256,,150,0.0003,ae,100,0.0001,50,pl_enc_no_norm,10,256,256 256,attention,256 256,0.0003,0.0003,0.1,30,100.0,1000,60,0.001,False,False,False,1.0,5000,0.01,150,0.0003,0.01,1,10,4,True,1.0,1.0,True,0,False,False,False,False,450,True,0,0,0,0.01,10,16,4,128,l2,cmnist/2digits/2colors/baseline,10,0,0.9468700289726257,0.8985900282859802,0.09551200270652771,0.9039199948310852,0.9941099882125854,0.9978899955749512,0.9831500053405762,0.9507099986076355,0.9937899708747864,0.9862499833106995,0.9701499938964844,0.9469299912452698,0.006828200072050095,0.00016138999490067363,0.3935700058937073,0.08285000175237656,0.8260999917984009,0.47641998529434204,0.08354400098323822,0.9990299940109253,1.0,0.0018903999589383602,0.9981099963188171,0.9981099963188171,0.8920599818229675,0.7951300144195557,0.19463999569416046,0.8033499717712402,0.9897800087928772,,,ranking,1.0,0.9886599779129028,0.9229199886322021,0.9979599714279175,0.9776600003242493,0.9428799748420715,0.9340699911117554
5b492390,ranking:train,2020-10-15 19:39:14,0:26:54,completed,save_dir=cmnist/2digits/2colors/baseline/ seed=9,False,True,True,1.0,2 4,0.66666666,1.0,cmnist,2 4,False,False,,2,8,False,0.0,False,0=0.7 1=0.6 2=0.4 3=1.0,0=1.0 1=0.4 2=0.0 3=1.0,0.2,256,,150,0.0003,ae,100,0.0001,50,pl_enc_no_norm,10,256,256 256,attention,256 256,0.0003,0.0003,0.1,30,100.0,1000,60,0.001,False,False,False,1.0,5000,0.01,150,0.0003,0.01,1,10,4,True,1.0,1.0,True,0,False,False,False,False,450,True,0,0,0,0.01,9,16,4,128,l2,cmnist/2digits/2colors/baseline,9,0,0.9379299879074097,0.8789399862289429,0.11906000226736069,0.8806999921798706,0.9980000257492065,0.9964399933815002,0.9958000183105469,0.9641500115394592,0.9979100227355957,0.9920700192451477,0.9821699857711792,0.9679800271987915,0.007737800013273954,0.0001592799962963909,0.3690899908542633,0.11788000166416168,0.7579299807548523,0.4869700074195862,0.11913000047206879,0.9980599880218506,0.9980800151824951,3.0048000553506427e-05,0.999970018863678,0.9980499744415283,0.874750018119812,0.7540299892425537,0.24390999972820282,0.75559002161026,0.9979400038719177,,,ranking,0.9980800151824951,0.9960899949073792,0.9435499906539917,0.9958800077438354,0.9836099743843079,0.9571300148963928,0.9489799737930298
bb3eda8f,ranking:train,2020-10-15 19:13:29,0:27:09,completed,save_dir=cmnist/2digits/2colors/baseline/ seed=8,False,True,True,1.0,2 4,0.66666666,1.0,cmnist,2 4,False,False,,2,8,False,0.0,False,0=0.7 1=0.6 2=0.4 3=1.0,0=1.0 1=0.4 2=0.0 3=1.0,0.2,256,,150,0.0003,ae,100,0.0001,50,pl_enc_no_norm,10,256,256 256,attention,256 256,0.0003,0.0003,0.1,30,100.0,1000,60,0.001,False,False,False,1.0,5000,0.01,150,0.0003,0.01,1,10,4,True,1.0,1.0,True,0,False,False,False,False,450,True,0,0,0,0.01,8,16,4,128,l2,cmnist/2digits/2colors/baseline,8,0,0.9215499758720398,0.8476799726486206,0.14834000170230865,0.851069986820221,0.9960100054740906,0.9978899955749512,0.9922900199890137,0.9662799835205078,0.9969300031661987,0.9917299747467041,0.9806600213050842,0.9665799736976624,0.006567500066012144,0.00022641000396106392,0.3353100121021271,0.15023000538349152,0.6905900239944458,0.4855400025844574,0.15272000432014465,0.9990299940109253,1.0,0.0019455000292509794,0.9980499744415283,0.9980499744415283,0.8401200175285339,0.6876299977302551,0.3062399923801422,0.6918699741363525,0.9938700199127197,,,ranking,0.9980700016021729,0.994159996509552,0.9776899814605713,0.9959099888801575,0.9915599822998047,0.9776600003242493,0.9671499729156494
f776869c,ranking:train,2020-10-15 19:12:33,0:26:39,completed,save_dir=cmnist/2digits/2colors/baseline/ seed=7,False,True,True,1.0,2 4,0.66666666,1.0,cmnist,2 4,False,False,,2,8,False,0.0,False,0=0.7 1=0.6 2=0.4 3=1.0,0=1.0 1=0.4 2=0.0 3=1.0,0.2,256,,150,0.0003,ae,100,0.0001,50,pl_enc_no_norm,10,256,256 256,attention,256 256,0.0003,0.0003,0.1,30,100.0,1000,60,0.001,False,False,False,1.0,5000,0.01,150,0.0003,0.01,1,10,4,True,1.0,1.0,True,0,False,False,False,False,450,True,0,0,0,0.01,7,16,4,128,l2,cmnist/2digits/2colors/baseline,7,0,0.8530300259590149,0.7091599702835083,0.2868799865245819,0.7119799852371216,0.9960399866104126,0.996429979801178,0.9840700030326843,0.9442300200462341,0.9942100048065186,0.9850500226020813,0.9669600129127502,0.9425399899482727,0.006384700071066618,0.00019055999291595072,0.1922300010919571,0.297870010137558,0.39223000407218933,0.4900999963283539,0.31404000520706177,0.9990299940109253,1.0,0.0019493000581860542,0.9980499744415283,0.9980499744415283,0.6995900273323059,0.3979400098323822,0.5960299968719482,0.40035000443458557,0.9939600229263306,,,ranking,0.990369975566864,0.9863499999046326,0.9525799751281738,0.9939600229263306,0.9811300039291382,0.9509699940681458,0.9294899702072144
efc36c98,ranking:train,2020-10-15 18:46:54,0:26:34,completed,save_dir=cmnist/2digits/2colors/baseline/ seed=6,False,True,True,1.0,2 4,0.66666666,1.0,cmnist,2 4,False,False,,2,8,False,0.0,False,0=0.7 1=0.6 2=0.4 3=1.0,0=1.0 1=0.4 2=0.0 3=1.0,0.2,256,,150,0.0003,ae,100,0.0001,50,pl_enc_no_norm,10,256,256 256,attention,256 256,0.0003,0.0003,0.1,30,100.0,1000,60,0.001,False,False,False,1.0,5000,0.01,150,0.0003,0.01,1,10,4,True,1.0,1.0,True,0,False,False,False,False,450,True,0,0,0,0.01,6,16,4,128,l2,cmnist/2digits/2colors/baseline,6,0,0.9016900062561035,0.8075799942016602,0.18748000264167786,0.8115900158882141,0.9950500130653381,0.9985399842262268,0.9950100183486938,0.8970400094985962,0.9979599714279175,0.9826700091362,0.9638800024986267,0.9461699724197388,0.00850170012563467,0.0002292400022270158,0.26820001006126404,0.24120000004768372,0.5264999866485596,0.5094000101089478,0.24733999371528625,1.0,1.0,0.0,1.0,1.0,0.7983700037002563,0.5822499990463257,0.4081299901008606,0.5878999829292297,0.9903799891471863,,,ranking,1.0,0.9938899874687195,0.8852800130844116,1.0,0.9721900224685669,0.9299899935722351,0.925849974155426
e188f8a4,ranking:train,2020-10-15 18:46:20,0:26:12,completed,save_dir=cmnist/2digits/2colors/baseline/ seed=5,False,True,True,1.0,2 4,0.66666666,1.0,cmnist,2 4,False,False,,2,8,False,0.0,False,0=0.7 1=0.6 2=0.4 3=1.0,0=1.0 1=0.4 2=0.0 3=1.0,0.2,256,,150,0.0003,ae,100,0.0001,50,pl_enc_no_norm,10,256,256 256,attention,256 256,0.0003,0.0003,0.1,30,100.0,1000,60,0.001,False,False,False,1.0,5000,0.01,150,0.0003,0.01,1,10,4,True,1.0,1.0,True,0,False,False,False,False,450,True,0,0,0,0.01,5,16,4,128,l2,cmnist/2digits/2colors/baseline,5,0,0.9041699767112732,0.8113800287246704,0.18467000126838684,0.8145999908447266,0.9960500001907349,0.9970800280570984,0.9901599884033203,0.9588199853897095,0.9963799715042114,0.9896199703216553,0.9769899845123291,0.9577999711036682,0.005861099809408188,0.00018656000611372292,0.28442999720573425,0.21754999458789825,0.5666199922561646,0.5019800066947937,0.22262999415397644,0.9980599880218506,1.0,0.0039682998321950436,0.9960299730300903,0.9960299730300903,0.8054999709129333,0.6012700200080872,0.39480000734329224,0.6036400198936462,0.9960600137710571,,,ranking,0.9981099963188171,0.9940500259399414,0.9282699823379517,0.9940900206565857,0.979640007019043,0.9476699829101562,0.935259997844696
3dfb6e58,ranking:train,2020-10-15 18:19:46,0:26:33,completed,save_dir=cmnist/2digits/2colors/baseline/ seed=4,False,True,True,1.0,2 4,0.66666666,1.0,cmnist,2 4,False,False,,2,8,False,0.0,False,0=0.7 1=0.6 2=0.4 3=1.0,0=1.0 1=0.4 2=0.0 3=1.0,0.2,256,,150,0.0003,ae,100,0.0001,50,pl_enc_no_norm,10,256,256 256,attention,256 256,0.0003,0.0003,0.1,30,100.0,1000,60,0.001,False,False,False,1.0,5000,0.01,150,0.0003,0.01,1,10,4,True,1.0,1.0,True,0,False,False,False,False,450,True,0,0,0,0.01,4,16,4,128,l2,cmnist/2digits/2colors/baseline,4,0,0.9294899702072144,0.862779974937439,0.13422000408172607,0.8653799891471863,0.996999979019165,0.9964399933815002,0.9841499924659729,0.9519500136375427,0.9927600026130676,0.9858700037002563,0.9679999947547913,0.9446200132369995,0.007412999868392944,0.000261329987552017,0.361299991607666,0.11621999740600586,0.7566199898719788,0.4775199890136719,0.1177700012922287,0.9980599880218506,1.0,0.003816799959167838,0.99617999792099,0.99617999792099,0.8574299812316895,0.7247499823570251,0.2731499969959259,0.7262799739837646,0.9979000091552734,,,ranking,0.9980300068855286,0.9904599785804749,0.9287099838256836,0.9937099814414978,0.9776600003242493,0.9421300292015076,0.9292200207710266
799077ba,ranking:train,2020-10-15 18:19:27,0:27:26,completed,save_dir=cmnist/2digits/2colors/baseline/ seed=3,False,True,True,1.0,2 4,0.66666666,1.0,cmnist,2 4,False,False,,2,8,False,0.0,False,0=0.7 1=0.6 2=0.4 3=1.0,0=1.0 1=0.4 2=0.0 3=1.0,0.2,256,,150,0.0003,ae,100,0.0001,50,pl_enc_no_norm,10,256,256 256,attention,256 256,0.0003,0.0003,0.1,30,100.0,1000,60,0.001,False,False,False,1.0,5000,0.01,150,0.0003,0.01,1,10,4,True,1.0,1.0,True,0,False,False,False,False,450,True,0,0,0,0.01,3,16,4,128,l2,cmnist/2digits/2colors/baseline,3,0,0.9493499994277954,0.8977299928665161,0.09940499812364578,0.9003099799156189,0.9971299767494202,0.9985700249671936,0.9848099946975708,0.904699981212616,0.9888499975204468,0.9783999919891357,0.9541199803352356,0.9214900135993958,0.004528299905359745,0.00021642999490723014,0.3853299915790558,0.10320000350475311,0.7887600064277649,0.4885300099849701,0.1039000004529953,0.9980599880218506,1.0,0.003731299890205264,0.9962700009346008,0.9962700009346008,0.898169994354248,0.7902500033378601,0.20778000354766846,0.7918099761009216,0.9980400204658508,,,ranking,1.0,0.985069990158081,0.9152500033378601,0.9901999831199646,0.9736800193786621,0.9331600069999695,0.912850022315979
7cc83419,ranking:train,2020-10-15 17:52:52,0:26:33,completed,save_dir=cmnist/2digits/2colors/baseline/ seed=2,False,True,True,1.0,2 4,0.66666666,1.0,cmnist,2 4,False,False,,2,8,False,0.0,False,0=0.7 1=0.6 2=0.4 3=1.0,0=1.0 1=0.4 2=0.0 3=1.0,0.2,256,,150,0.0003,ae,100,0.0001,50,pl_enc_no_norm,10,256,256 256,attention,256 256,0.0003,0.0003,0.1,30,100.0,1000,60,0.001,False,False,False,1.0,5000,0.01,150,0.0003,0.01,1,10,4,True,1.0,1.0,True,0,False,False,False,False,450,True,0,0,0,0.01,2,16,4,128,l2,cmnist/2digits/2colors/baseline,2,0,0.9503499865531921,0.9053900241851807,0.08781900256872177,0.9115800261497498,0.9932100176811218,0.9992899894714355,0.9931700229644775,0.9459800124168396,0.9979000091552734,0.9894000291824341,0.9769999980926514,0.960319995880127,0.007344900164753199,0.00018355999782215804,0.38047000765800476,0.12195999920368195,0.7572600245475769,0.5024200081825256,0.12273000180721283,0.9951599836349487,1.0,0.00968990009278059,0.99031001329422,0.99031001329422,0.9032599925994873,0.8008599877357483,0.19526000320911407,0.8039799928665161,0.9961199760437012,,,ranking,1.0,0.9922500252723694,0.9250500202178955,0.9980599880218506,0.980139970779419,0.9498599767684937,0.9409499764442444
16b2938c,ranking:train,2020-10-15 17:52:35,0:27:10,completed,save_dir=cmnist/2digits/2colors/baseline/ seed=1,False,True,True,1.0,2 4,0.66666666,1.0,cmnist,2 4,False,False,,2,8,False,0.0,False,0=0.7 1=0.6 2=0.4 3=1.0,0=1.0 1=0.4 2=0.0 3=1.0,0.2,256,,150,0.0003,ae,100,0.0001,50,pl_enc_no_norm,10,256,256 256,attention,256 256,0.0003,0.0003,0.1,30,100.0,1000,60,0.001,False,False,False,1.0,5000,0.01,150,0.0003,0.01,1,10,4,True,1.0,1.0,True,0,False,False,False,False,450,True,0,0,0,0.01,1,16,4,128,l2,cmnist/2digits/2colors/baseline,1,0,0.9111199975013733,0.81836998462677,0.17876000702381134,0.8207299709320068,0.9971299767494202,0.9985100030899048,0.975350022315979,0.8710500001907349,0.9891300201416016,0.971530020236969,0.9403300285339355,0.9032999873161316,0.007501000072807074,0.000252630008617416,0.30340999364852905,0.185589998960495,0.6204699873924255,0.48899999260902405,0.1893099993467331,0.9990299940109253,1.0,0.0018761999672278762,0.9981200098991394,0.9981200098991394,0.8187400102615356,0.6255300045013428,0.3705599904060364,0.6279799938201904,0.9960899949073792,,,ranking,1.0,0.9718599915504456,0.8702099919319153,0.9902300238609314,0.9597799777984619,0.8998500108718872,0.8797100186347961
