approach,Seed,data,method,wandb_url,cluster_test_acc,cluster_context_acc,Accuracy,TPR,TNR,Renyi preds and s,Accuracy_sens_1,Accuracy_sens_0,Accuracy_sens_0-sens_1,Accuracy_sens_0/sens_1,prob_pos_sens_1,prob_pos_sens_0,prob_pos_sens_0-sens_1,prob_pos_sens_0/sens_1,TPR_sens_1,TPR_sens_0,TPR_sens_0-sens_1,TPR_sens_0/sens_1,TNR_sens_1,TNR_sens_0,TNR_sens_0-sens_1,TNR_sens_0/sens_1
No Cluster,31,x_rand_s,pytorch_classifier,(None),0,0,0.866434955,0.742362525,0.984496124,0.27083582,0.756073858,0.981725888,0.22565203,0.770147622,0.241982507,0.503553299,0.261570792,0.480549939,0.498,0.995850622,0.497850622,0.500075,1,0.968190855,0.031809145,0.968190855
No Cluster,32,x_rand_s,pytorch_classifier,(None),0,0,0.743296922,0.49592668,0.978682171,0.576952905,0.504504505,0.978325123,0.473820619,0.515681845,0,0.501477833,0.501477833,0,0,1,1,0,1,0.958333333,0.041666667,0.958333333
No Cluster,33,x_rand_s,pytorch_classifier,(None),0,0,0.854021847,0.861507128,0.846899225,0.143266639,0.769470405,0.931493815,0.16202341,0.82606067,0.423676012,0.567078972,0.14340296,0.747119948,0.703056769,1,0.296943231,0.703056769,0.82970297,0.863377609,0.033674639,0.960996627
No Cluster,34,x_rand_s,pytorch_classifier,(None),0,0,0.997020854,0.99694501,0.997093023,0.013563021,0.998041136,0.995971803,0.002069334,0.997926605,0.480901077,0.494461229,0.013560151,0.972575906,1,0.993914807,0.006085193,0.993914807,0.996240602,0.998,0.001759398,0.998237076
No Cluster,35,x_rand_s,pytorch_classifier,(None),0,0,0.968718967,0.943991853,0.992248062,0.08633286,0.992023928,0.945598417,0.046425511,0.953201219,0.507477567,0.421364985,0.086112582,0.830312535,1,0.885654886,0.114345114,0.885654886,0.984063745,1,0.015936255,0.984063745
No Cluster,36,x_rand_s,pytorch_classifier,(None),0,0,0.992552135,0.990835031,0.994186047,0.006347844,0.990281827,0.994923858,0.004642031,0.995334285,0.482993197,0.489340102,0.006346904,0.987029667,0.982178218,1,0.017821782,0.982178218,0.998091603,0.99015748,0.007934123,0.992050707
No Cluster,37,x_rand_s,pytorch_classifier,(None),0,0,0.818272095,0.640529532,0.987403101,0.378736528,0.648055833,0.987141444,0.339085612,0.656497442,0.141575274,0.494559842,0.352984568,0.286265204,0.286868687,1,0.713131313,0.286868687,1,0.97519084,0.02480916,0.97519084
No Cluster,38,x_rand_s,pytorch_classifier,(None),0,0,0.992552135,0.99287169,0.992248062,0.006173299,0.994094488,0.990981964,0.003112524,0.996868985,0.491141732,0.48496994,0.006171792,0.987433785,0.992015968,0.993762994,0.001747026,0.99824201,0.996116505,0.988394584,0.007721921,0.992247974
No Cluster,39,x_rand_s,pytorch_classifier,(None),0,0,0.995034757,0.99898167,0.99127907,0.010641572,0.994140625,0.995959596,0.001818971,0.99817365,0.486328125,0.496969697,0.010641572,0.978587081,1,0.997959184,0.002040816,0.997959184,0.988721805,0.994,0.005278195,0.994689944
No Cluster,40,x_rand_s,pytorch_classifier,(None),0,0,0.761171797,0.521384929,0.989341085,0.573149965,0.537018756,0.988011988,0.450993232,0.543534656,0.009871668,0.512487512,0.502615844,0.019262261,0.020876827,0.998011928,0.977135102,0.020918414,1,0.977911647,0.022088353,0.977911647
No Cluster,41,x_rand_s,pytorch_classifier,(None),0,0,0.749751738,0.49592668,0.99127907,0.588322425,0.989775051,0.523166023,0.466609028,0.528570631,0.507157464,0,0.507157464,0,0.99795082,0,0.99795082,0,0.981632653,1,0.018367347,0.981632653
No Cluster,42,x_rand_s,pytorch_classifier,(None),0,0,0.764647468,0.519348269,0.998062016,0.570095274,0.521871821,0.996120272,0.474248451,0.523904428,0,0.496605238,0.496605238,0,0,0.99609375,0.99609375,0,1,0.996146435,0.003853565,0.996146435
No Cluster,43,x_rand_s,pytorch_classifier,(None),0,0,0.7408143,0.489816701,0.979651163,0.56416638,0.508840864,0.977911647,0.469070782,0.52033419,0.007858546,0.495983936,0.48812539,0.015844356,0.015748031,0.997890295,0.982142264,0.015781325,1,0.959770115,0.040229885,0.959770115
No Cluster,44,x_rand_s,pytorch_classifier,(None),0,0,0.992552135,0.99592668,0.989341085,0.026887824,0.988130564,0.997008973,0.008878409,0.991094955,0.504451039,0.477567298,0.02688374,0.946706938,0.996015936,0.995833333,0.000182603,0.999816667,0.980353635,0.998087954,0.01773432,0.982231707
No Cluster,45,x_rand_s,pytorch_classifier,(None),0,0,0.748262165,0.487780041,0.996124031,0.571239659,0.508789063,0.995959596,0.487170533,0.510853115,0,0.487878788,0.487878788,0,0,1,1,0,1,0.992172211,0.007827789,0.992172211
No Cluster,46,x_rand_s,pytorch_classifier,(None),0,0,0.978649454,0.957230143,0.999031008,0.070044511,0.99592668,0.962209302,0.033717378,0.966144719,0.50305499,0.433139535,0.069915455,0.861018266,0.993951613,0.919753086,0.074198526,0.925349961,0.997942387,1,0.002057613,0.997942387
No Cluster,47,x_rand_s,pytorch_classifier,(None),0,0,0.770109235,0.536659878,0.992248062,0.570576734,0.99245283,0.523060797,0.469392034,0.527038445,0.504716981,0,0.504716981,0,1,0,1,0,0.984990619,1,0.015009381,0.984990619
No Cluster,48,x_rand_s,pytorch_classifier,(None),0,0,0.744786495,0.479633401,0.997093023,0.567293384,0.995850622,0.514285714,0.481564908,0.516428571,0.486514523,0.004761905,0.481752618,0.009787796,0.997858672,0.009708738,0.988149935,0.009729572,0.993963783,1,0.006036217,0.993963783
No Cluster,49,x_rand_s,pytorch_classifier,(None),0,0,0.752234359,0.50407332,0.988372093,0.58186611,0.986895161,0.52446184,0.462433322,0.531426093,0.508064516,0.002935421,0.505129095,0.005777654,0.997971602,0.006134969,0.991836633,0.006147439,0.975951904,1,0.024048096,0.975951904
No Cluster,50,x_rand_s,pytorch_classifier,(None),0,0,0.987090367,0.983706721,0.990310078,0.043957303,0.989816701,0.984496124,0.005320577,0.994624685,0.50712831,0.463178295,0.043950015,0.913335513,0.997959184,0.969512195,0.028446989,0.971494838,0.981707317,0.998148148,0.016440831,0.983528666
No Cluster,51,x_rand_s,pytorch_classifier,(None),0,0,0.798411122,0.607942974,0.979651163,0.44031314,0.979716024,0.624513619,0.355202406,0.637443507,0.514198783,0.107976654,0.406222129,0.2099901,1,0.222222222,0.777777778,0.222222222,0.95991984,0.998123827,0.038203988,0.9617242
No Cluster,52,x_rand_s,pytorch_classifier,(None),0,0,0.994041708,0.99287169,0.995155039,0.002199965,0.996059113,0.991991992,0.004067121,0.995916787,0.487684729,0.485485485,0.002199244,0.99549044,1,0.985743381,0.014256619,0.985743381,0.992366412,0.998031496,0.005665084,0.994323742
No Cluster,53,x_rand_s,pytorch_classifier,(None),0,0,0.752730884,0.509164969,0.984496124,0.578831976,0.517552658,0.983284169,0.465731511,0.526351053,0.001003009,0.506391347,0.505388338,0.001980699,0.002074689,0.998,0.995925311,0.002078846,1,0.969052224,0.030947776,0.969052224
No Cluster,54,x_rand_s,pytorch_classifier,(None),0,0,0.752730884,0.50712831,0.986434109,0.546559655,0.529640428,0.985786802,0.456146374,0.53727685,0.021379981,0.497461929,0.476081948,0.042978124,0.043478261,1,0.956521739,0.043478261,1,0.972495088,0.027504912,0.972495088
No Cluster,55,x_rand_s,pytorch_classifier,(None),0,0,0.997517378,0.99694501,0.998062016,0.030794775,0.997020854,0.998013903,0.000993049,0.999004975,0.502482622,0.471698113,0.030784508,0.938735178,0.998019802,0.995807128,0.002212674,0.997782936,0.996015936,1,0.003984064,0.996015936
No Cluster,56,x_rand_s,pytorch_classifier,(None),0,0,0.763157895,0.544806517,0.970930233,0.561487936,0.53869969,0.971291866,0.432592176,0.554621849,0.018575851,0.523444976,0.504869125,0.035487687,0.038709677,1,0.961290323,0.038709677,1,0.943181818,0.056818182,0.943181818
No Cluster,57,x_rand_s,pytorch_classifier,(None),0,0,0.993048659,0.988798371,0.997093023,0.027625433,0.998001998,0.988153998,0.009848,0.990132284,0.497502498,0.469891412,0.027611086,0.944500609,0.997991968,0.979338843,0.018653125,0.981309344,0.998011928,0.996219282,0.001792647,0.998203782
No Cluster,58,x_rand_s,pytorch_classifier,(None),0,0,0.753723932,0.516293279,0.979651163,0.572915582,0.976900866,0.515897436,0.46100343,0.528095996,0.506256015,0.002051282,0.504204733,0.004051867,0.994094488,0.004219409,0.989875079,0.004244475,0.960451977,1,0.039548023,0.960451977
No Cluster,59,x_rand_s,pytorch_classifier,(None),0,0,0.7408143,0.49490835,0.974806202,0.566675049,0.502507523,0.974434612,0.471927089,0.515691373,0.005015045,0.498525074,0.493510029,0.010059765,0.00998004,1,0.99001996,0.00998004,1,0.951492537,0.048507463,0.951492537
No Cluster,60,x_rand_s,pytorch_classifier,(None),0,0,0.740317776,0.475560081,0.992248062,0.572249138,0.986584107,0.511961722,0.474622385,0.518923545,0.488132095,0.001913876,0.486218219,0.003920815,0.989361702,0.00390625,0.985455452,0.003948253,0.983967936,1,0.016032064,0.983967936
No Cluster,61,x_rand_s,pytorch_classifier,(None),0,0,0.996027805,1,0.992248062,0.016502901,0.993902439,0.998058252,0.004155813,0.995836101,0.5,0.483495146,0.016504854,0.966990291,1,1,0,1,0.987951807,0.996254682,0.008302874,0.991665912
No Cluster,62,x_rand_s,pytorch_classifier,(None),0,0,0.992552135,0.986761711,0.998062016,0.00983031,0.988118812,0.997011952,0.00889314,0.991080207,0.477227723,0.487051793,0.00982407,0.979829517,0.975708502,0.99795082,0.022242318,0.97771201,1,0.996124031,0.003875969,0.996124031
No Cluster,63,x_rand_s,pytorch_classifier,(None),0,0,0.742303873,0.486761711,0.985465116,0.545615778,0.500990099,0.985059761,0.484069662,0.508588533,0.010891089,0.480079681,0.469188592,0.022686003,0.021359223,1,0.978640777,0.021359223,1,0.972067039,0.027932961,0.972067039
No Cluster,64,x_rand_s,pytorch_classifier,(None),0,0,0.996027805,0.99592668,0.996124031,0.020717391,0.995196926,0.996916752,0.001719826,0.998274855,0.497598463,0.476875642,0.020722821,0.958354331,0.998058252,0.993576017,0.004482235,0.995509044,0.992395437,1,0.007604563,0.992395437
No Cluster,65,x_rand_s,pytorch_classifier,(None),0,0,0.753227408,0.510183299,0.984496124,0.595307378,0.528431373,0.983903421,0.455472048,0.537076467,0,0.520120724,0.520120724,0,0,1,1,0,1,0.967545639,0.032454361,0.967545639
No Cluster,66,x_rand_s,pytorch_classifier,(None),0,0,0.778550149,0.548879837,0.997093023,0.494222004,0.996089932,0.553985873,0.442104059,0.556160498,0.484848485,0.04641776,0.438430725,0.09573663,0.997975709,0.094262295,0.903713413,0.094453496,0.994328922,1,0.005671078,0.994328922
No Cluster,67,x_rand_s,pytorch_classifier,(None),0,0,0.817279047,0.629327902,0.996124031,0.418961705,0.635907723,0.995083579,0.359175856,0.63904956,0.11334002,0.500491642,0.387151622,0.226457368,0.237394958,0.998023715,0.760628757,0.237865047,1,0.992172211,0.007827789,0.992172211
No Cluster,68,x_rand_s,pytorch_classifier,(None),0,0,0.99652433,0.99796334,0.995155039,0.00898299,0.997026759,0.9960199,0.001006859,0.998990139,0.493557978,0.484577114,0.008980864,0.981803832,0.997987928,0.997938144,4.98E-05,0.999950116,0.99609375,0.994230769,0.001862981,0.998129713
No Cluster,69,x_rand_s,pytorch_classifier,(None),0,0,0.900695134,0.83095723,0.967054264,0.171444105,0.833663366,0.96812749,0.134464124,0.861109074,0.337623762,0.506972112,0.169348349,0.665961213,0.671287129,1,0.328712871,0.671287129,0.996039604,0.939278937,0.056760667,0.943013645
No Cluster,70,x_rand_s,pytorch_classifier,(None),0,0,0.923535253,0.845213849,0.998062016,0.131894759,0.847628658,0.997067449,0.149438791,0.850121683,0.347124117,0.477028348,0.129904231,0.72768027,0.694949495,0.997946612,0.302997117,0.696379432,1,0.996268657,0.003731343,0.996268657
No Cluster,71,x_rand_s,pytorch_classifier,(None),0,0,0.928500497,0.856415479,0.997093023,0.174212703,0.997058824,0.858148893,0.13890993,0.860680306,0.503921569,0.331991952,0.171929617,0.658816714,1,0.700636943,0.299363057,0.700636943,0.99410609,1,0.00589391,0.99410609
No Cluster,72,x_rand_s,pytorch_classifier,(None),0,0,0.993545184,0.989816701,0.997093023,0.027694052,0.993820803,0.993288591,0.000532213,0.999464478,0.498455201,0.47075743,0.02769777,0.944432779,0.993801653,0.985943775,0.007857878,0.992093113,0.993839836,1,0.006160164,0.993839836
No Cluster,73,x_rand_s,pytorch_classifier,(None),0,0,0.791956306,0.581466395,0.992248062,0.491008007,0.586519115,0.992156863,0.405637748,0.591155629,0.062374245,0.506862745,0.4444885,0.12305944,0.129511677,0.998043053,0.868531376,0.129765622,0.998087954,0.986247544,0.01184041,0.988136907
No Cluster,74,x_rand_s,pytorch_classifier,(None),0,0,0.801390268,0.602851324,0.990310078,0.442666594,0.989289192,0.605876393,0.383412799,0.612436078,0.497565725,0.092198582,0.405367144,0.185299302,0.998007968,0.189583333,0.808424635,0.189961743,0.980952381,1,0.019047619,0.980952381
No Cluster,75,x_rand_s,pytorch_classifier,(None),0,0,0.995034757,0.99490835,0.995155039,0.015073315,0.99408284,0.996,0.00191716,0.998075141,0.495069034,0.48,0.015069034,0.969561753,0.992063492,0.99790795,0.005844458,0.99414329,0.996078431,0.994252874,0.001825558,0.998167255
No Cluster,76,x_rand_s,pytorch_classifier,(None),0,0,0.995034757,0.99694501,0.993217054,0.028575365,0.998082454,0.991761071,0.006321383,0.993666472,0.503355705,0.47476828,0.028587425,0.943206317,0.996204934,0.997802198,0.001597264,0.998399218,1,0.986434109,0.013565891,0.986434109
No Cluster,77,x_rand_s,pytorch_classifier,(None),0,0,0.753227408,0.50203666,0.992248062,0.559383995,0.521994135,0.991927346,0.469933211,0.526242307,0.010752688,0.49445005,0.483697362,0.021746763,0.022,1,0.978,0.022,1,0.984282908,0.015717092,0.984282908
No Cluster,78,x_rand_s,pytorch_classifier,(None),0,0,0.925521351,0.855397149,0.992248062,0.152443542,0.861220472,0.990981964,0.129761491,0.869057666,0.346456693,0.496993988,0.150537295,0.697104394,0.713995943,0.99795501,0.283959067,0.71545905,1,0.984282908,0.015717092,0.984282908
No Cluster,79,x_rand_s,pytorch_classifier,(None),0,0,0.783018868,0.559063136,0.996124031,0.472871858,0.995880536,0.58485139,0.411029145,0.587270631,0.49330587,0.070949185,0.422356685,0.143823922,1,0.145956607,0.854043393,0.145956607,0.991935484,1,0.008064516,0.991935484
No Cluster,80,x_rand_s,pytorch_classifier,(None),0,0,0.971201589,0.948065173,0.993217054,0.051623874,0.992039801,0.950445986,0.041593815,0.958072433,0.491542289,0.440039643,0.051502645,0.895222351,0.995918367,0.900406504,0.095511863,0.904096695,0.988349515,0.998065764,0.009716249,0.990264921
No Cluster,81,x_rand_s,pytorch_classifier,(None),0,0,0.736345581,0.490835031,0.96996124,0.593976586,0.948536831,0.530791789,0.417745043,0.559590067,0.51765893,0,0.51765893,0,0.960159363,0,0.960159363,0,0.936605317,1,0.063394683,0.936605317
No Cluster,82,x_rand_s,pytorch_classifier,(None),0,0,0.742303873,0.481670061,0.990310078,0.560561695,0.990089197,0.493532338,0.496556859,0.498472602,0.478691774,0,0.478691774,0,1,0,1,0,0.981343284,1,0.018656716,0.981343284
No Cluster,83,x_rand_s,pytorch_classifier,(None),0,0,0.728897716,0.457230143,0.987403101,0.563223277,0.985641026,0.487969201,0.497671824,0.495078014,0.473846154,0,0.473846154,0,0.997777778,0,0.997777778,0,0.975238095,1,0.024761905,0.975238095
No Cluster,84,x_rand_s,pytorch_classifier,(None),0,0,0.752234359,0.49898167,0.993217054,0.563126176,0.516256158,0.991991992,0.475735834,0.520423715,0.00591133,0.491491491,0.485580161,0.012027329,0.012072435,0.997938144,0.98586571,0.012097378,1,0.986381323,0.013618677,0.986381323
No Cluster,85,x_rand_s,pytorch_classifier,(None),0,0,0.757696127,0.50610998,0.997093023,0.577535201,0.522727273,0.99500998,0.472282707,0.525348774,0,0.499001996,0.499001996,0,0,0.995991984,0.995991984,0,1,0.994035785,0.005964215,0.994035785
No Cluster,86,x_rand_s,pytorch_classifier,(None),0,0,0.994041708,0.99694501,0.99127907,0.008171265,0.990954774,0.997055937,0.006101163,0.993880821,0.486432161,0.494602552,0.008170391,0.983480897,0.995824635,0.998011928,0.002187294,0.997808349,0.986434109,0.996124031,0.009689922,0.990272374
No Cluster,87,x_rand_s,pytorch_classifier,(None),0,0,0.750248262,0.49796334,0.990310078,0.584842823,0.519493177,0.989878543,0.470385365,0.524804969,0,0.505060729,0.505060729,0,0,1,1,0,1,0.97995992,0.02004008,0.97995992
No Cluster,88,x_rand_s,pytorch_classifier,(None),0,0,0.744786495,0.517311609,0.96124031,0.589083228,0.959285005,0.530287984,0.428997021,0.552795031,0.534260179,0.009930487,0.524329692,0.018587361,0.997995992,0.020703934,0.977292058,0.020745508,0.921259843,1,0.078740157,0.921259843
No Cluster,89,x_rand_s,pytorch_classifier,(None),0,0,0.741310824,0.485743381,0.984496124,0.580168291,0.982723577,0.510679612,0.472043966,0.519657433,0.5,0.000970874,0.499029126,0.001941748,0.997903564,0.001980198,0.995923366,0.001984358,0.968441815,1,0.031558185,0.968441815
No Cluster,90,x_rand_s,pytorch_classifier,(None),0,0,0.761668322,0.511201629,1,0.566556964,0.516161616,0.999023438,0.482861821,0.516666173,0,0.490234375,0.490234375,0,0,0.998011928,0.998011928,0,1,1,0,1
No Cluster,91,x_rand_s,pytorch_classifier,(None),0,0,0.810327706,0.652749491,0.960271318,0.416374874,0.961860465,0.63684771,0.325012755,0.662099892,0.522790698,0.127795527,0.394995171,0.24444874,1,0.260303688,0.739696312,0.260303688,0.92599278,1,0.07400722,0.92599278
No Cluster,92,x_rand_s,pytorch_classifier,(None),0,0,0.989076465,0.990835031,0.987403101,0.028578531,0.991159136,0.986947791,0.004211344,0.995751092,0.475442043,0.504016064,0.028574021,0.943307321,0.983706721,0.99796334,0.014256619,0.985714286,0.998102467,0.976237624,0.021864843,0.978093589
No Cluster,93,x_rand_s,pytorch_classifier,(None),0,0,0.772591857,0.535641548,0.998062016,0.551163366,0.553694581,0.994994995,0.441300414,0.556479765,0.021674877,0.506506507,0.48483163,0.042792889,0.046315789,0.99408284,0.947767051,0.046591479,1,0.995934959,0.004065041,0.995934959
No Cluster,94,x_rand_s,pytorch_classifier,(None),0,0,0.778550149,0.545824847,1,0.451041593,0.585388994,0.990625,0.405236006,0.590928953,0.075901328,0.475,0.399098672,0.15979227,0.154738878,0.980645161,0.825906283,0.157792935,1,1,0,1
No Cluster,95,x_rand_s,pytorch_classifier,(None),0,0,0.752730884,0.49694501,0.996124031,0.579965114,0.518987342,0.995947315,0.476959973,0.521099193,0,0.498480243,0.498480243,0,0,1,1,0,1,0.991983968,0.008016032,0.991983968
No Cluster,96,x_rand_s,pytorch_classifier,(None),0,0,0.875372393,0.757637475,0.987403101,0.268403146,0.760245902,0.983622351,0.223376449,0.772904257,0.241803279,0.501926782,0.260123504,0.481750102,0.50212766,0.9921875,0.49005984,0.506081421,1,0.975285171,0.024714829,0.975285171
No Cluster,97,x_rand_s,pytorch_classifier,(None),0,0,0.935451837,0.869653768,0.998062016,0.145540559,0.994076999,0.876123876,0.117953123,0.881344078,0.496544916,0.352647353,0.143897563,0.710202323,0.990138067,0.741052632,0.249085435,0.748433634,0.998023715,0.998098859,7.51E-05,0.999924713
No Cluster,98,x_rand_s,pytorch_classifier,(None),0,0,0.765640516,0.519348269,1,0.572001784,0.52578362,0.997073171,0.471289551,0.527327016,0,0.497560976,0.497560976,0,0,0.994152047,0.994152047,0,1,1,0,1
No Cluster,99,x_rand_s,pytorch_classifier,(None),0,0,0.765143992,0.525458248,0.993217054,0.573202882,0.983527132,0.535641548,0.447885584,0.544612884,0.504844961,0.00203666,0.502808301,0.004034228,0.980916031,0.004366812,0.976549218,0.00445177,0.986220472,1,0.013779528,0.986220472
No Cluster,100,x_rand_s,pytorch_classifier,(None),0,0,0.753227408,0.49694501,0.997093023,0.565297829,0.994892748,0.524637681,0.470255067,0.527330893,0.493360572,0.007729469,0.485631103,0.015666977,0.995850622,0.016,0.979850622,0.016066667,0.993963783,1,0.006036217,0.993963783
K-Means,1,x_rand_s,pytorch_classifier,(None),nan,0.763640429,0.74428997,0.532586558,0.945736434,0.573602615,0.943434343,0.551757813,0.391676531,0.584839651,0.551515152,0.032226563,0.519288589,0.058432778,1,0.067073171,0.932926829,0.067073171,0.888,1,0.112,0.888
K-Means,2,x_rand_s,pytorch_classifier,(None),nan,0.679991166,0.998013903,0.99694501,0.999031008,0.001773784,0.997997998,0.998029557,3.16E-05,0.999968379,0.487487487,0.485714286,0.001773202,0.99636257,0.997946612,0.995959596,0.001987016,0.998008896,0.998046875,1,0.001953125,0.998046875
K-Means,3,x_rand_s,pytorch_classifier,(None),nan,0.6708047,0.78550149,0.561099796,0.999031008,0.433920555,0.58225324,0.987141444,0.404888204,0.589837701,0.079760718,0.466864491,0.387103773,0.170843402,0.160320641,0.97515528,0.814834638,0.164405244,1,0.998106061,0.001893939,0.998106061
